slot,ref_tick,sz,shred_cnt
308016856,41,33883,35
308016856,48,34199,36
308016856,51,41923,43
308016856,60,15592,16
308016856,0,200,32
308016857,2,33680,35
308016857,5,34665,36
308016857,8,34658,36
308016857,15,33699,35
308016857,18,35228,37
308016857,20,45396,47
308016857,22,35427,37
308016857,23,45943,48
308016857,25,49471,51
308016857,25,37679,39
308016857,26,50435,52
308016857,27,33747,35
308016857,28,42777,44
308016857,30,42764,44
308016857,31,34417,36
308016857,34,33655,35
308016857,36,39176,41
308016857,45,29826,30
308016857,54,46559,48
308016857,55,35318,37
308016857,0,32448,34
308016858,5,36103,38
308016858,7,33790,35
308016858,10,34402,36
308016858,13,37428,39
308016858,15,44014,46
308016858,17,33840,35
308016858,18,34487,36
308016858,19,33785,35
308016858,21,40546,42
308016858,22,38325,40
308016858,23,34143,36
308016858,25,33848,35
308016858,26,39004,41
308016858,27,35689,37
308016858,29,39632,41
308016858,31,35314,37
308016858,33,40201,42
308016858,35,37297,39
308016858,37,36337,38
308016858,41,37222,39
308016858,46,34721,36
308016858,55,15535,16
308016858,62,35221,37
308016858,0,9210,32
308016859,3,33938,35
308016859,5,33884,35
308016859,7,34365,36
308016859,12,34688,36
308016859,14,33908,35
308016859,16,36477,38
308016859,18,34150,36
308016859,19,33633,35
308016859,23,39039,41
308016859,27,33910,35
308016859,30,36555,38
308016859,32,34293,36
308016859,34,34274,36
308016859,36,34027,35
308016859,39,35994,37
308016859,41,34510,36
308016859,43,51654,53
308016859,44,35795,37
308016859,53,16017,17
308016859,57,33973,35
308016859,0,17061,32
308016860,2,38024,39
308016860,3,37667,39
308016860,4,34114,35
308016860,5,35050,36
308016860,6,43466,45
308016860,7,34388,36
308016860,8,46323,48
308016860,9,33745,35
308016860,10,40981,43
308016860,11,33741,35
308016860,12,34837,36
308016860,15,43977,46
308016860,17,35351,37
308016860,20,43123,45
308016860,22,34779,36
308016860,26,33929,35
308016860,29,36601,38
308016860,35,36705,38
308016860,39,34273,36
308016860,44,36102,38
308016860,49,35615,37
308016860,56,34427,36
308016860,62,35051,36
308016860,0,1109,32
308016861,1,34577,36
308016861,4,34048,35
308016861,9,34100,35
308016861,12,40592,42
308016861,14,39573,41
308016861,16,44236,46
308016861,18,39577,41
308016861,19,35157,37
308016861,22,37798,39
308016861,23,35922,37
308016861,25,42524,44
308016861,27,42770,44
308016861,29,34381,36
308016861,31,38318,40
308016861,34,33814,35
308016861,37,34886,36
308016861,41,34368,36
308016861,50,18298,19
308016861,60,488,1
308016861,61,52307,54
308016861,0,22511,32
308016862,2,33636,35
308016862,6,34815,36
308016862,10,35435,37
308016862,12,34179,36
308016862,14,34236,36
308016862,16,36327,38
308016862,18,38774,40
308016862,19,42701,44
308016862,21,34934,36
308016862,23,35813,37
308016862,26,42969,45
308016862,27,35182,37
308016862,29,36994,38
308016862,31,34458,36
308016862,34,36203,38
308016862,36,34271,36
308016862,40,35828,37
308016862,45,35462,37
308016862,54,11446,12
308016862,0,488,32
308016863,0,36038,37
308016863,1,35851,37
308016863,8,37239,39
308016863,10,37826,39
308016863,12,36224,38
308016863,15,33726,35
308016863,16,41309,43
308016863,19,40625,42
308016863,22,39374,41
308016863,25,34907,36
308016863,27,34615,36
308016863,29,35014,36
308016863,32,34418,36
308016863,36,35862,37
308016863,40,34643,36
308016863,46,33895,35
308016863,54,38842,40
308016863,55,36621,38
308016863,56,33977,35
308016863,0,17773,32
308016864,1,34214,36
308016864,3,34103,35
308016864,3,34678,36
308016864,4,34660,36
308016864,5,36689,38
308016864,6,40184,42
308016864,7,50776,53
308016864,9,50043,52
308016864,10,39099,41
308016864,11,52544,54
308016864,12,33812,35
308016864,13,39498,41
308016864,15,34217,36
308016864,16,40691,42
308016864,17,33699,35
308016864,19,35046,36
308016864,21,33902,35
308016864,23,36930,38
308016864,25,33797,35
308016864,29,36000,37
308016864,33,37107,39
308016864,38,34592,36
308016864,43,34882,36
308016864,48,34893,36
308016864,52,34282,36
308016864,56,34022,35
308016864,60,34537,36
308016864,0,13658,32
308016865,5,34550,36
308016865,7,35390,37
308016865,12,34463,36
308016865,15,34289,36
308016865,18,42671,44
308016865,20,43064,45
308016865,23,39794,41
308016865,24,36097,38
308016865,25,34494,36
308016865,26,39225,41
308016865,28,45158,47
308016865,29,35212,37
308016865,31,34895,36
308016865,32,34607,36
308016865,34,41804,43
308016865,37,36052,37
308016865,41,33743,35
308016865,42,40168,42
308016865,48,35403,37
308016865,52,35800,37
308016865,56,34388,36
308016865,60,36377,38
308016865,0,25486,32
308016866,3,34117,35
308016866,6,35467,37
308016866,7,34326,36
308016866,9,34689,36
308016866,12,34760,36
308016866,14,34833,36
308016866,17,34125,35
308016866,19,41976,44
308016866,21,36180,38
308016866,22,34954,36
308016866,25,39429,41
308016866,26,35613,37
308016866,27,41969,44
308016866,29,34071,35
308016866,30,34177,36
308016866,31,34597,36
308016866,32,36940,38
308016866,33,34702,36
308016866,34,33937,35
308016866,37,33902,35
308016866,41,35471,37
308016866,50,9055,9
308016866,53,41969,44
308016866,63,25719,26
308016866,0,56,32
308016867,1,33847,35
308016867,2,35904,37
308016867,9,34675,36
308016867,13,34840,36
308016867,15,34167,36
308016867,17,33701,35
308016867,19,34262,36
308016867,21,34779,36
308016867,23,42667,44
308016867,25,33822,35
308016867,27,39255,41
308016867,29,41487,43
308016867,32,42534,44
308016867,34,33933,35
308016867,37,33672,35
308016867,40,33678,35
308016867,45,34196,36
308016867,50,34198,36
308016867,55,34317,36
308016867,61,36385,38
308016867,0,16081,32
308016868,1,38839,40
308016868,2,40984,43
308016868,3,40665,42
308016868,4,40984,43
308016868,5,40665,42
308016868,7,46080,48
308016868,8,44943,47
308016868,9,35767,37
308016868,9,42459,44
308016868,11,53725,56
308016868,11,37181,39
308016868,12,33937,35
308016868,13,36253,38
308016868,13,35896,37
308016868,16,34150,36
308016868,20,33696,35
308016868,23,34195,36
308016868,24,33764,35
308016868,26,34408,36
308016868,32,34176,36
308016868,41,29890,31
308016868,46,34262,36
308016868,54,33774,35
308016868,61,35236,37
308016868,0,9670,32
308016869,4,34049,35
308016869,11,34902,36
308016869,12,35467,37
308016869,14,33854,35
308016869,16,36348,38
308016869,18,40956,43
308016869,21,39996,42
308016869,23,39087,41
308016869,26,42763,44
308016869,28,34353,36
308016869,29,34811,36
308016869,31,35818,37
308016869,33,42080,44
308016869,35,38188,40
308016869,37,33709,35
308016869,39,34433,36
308016869,41,34263,36
308016869,44,33733,35
308016869,46,34461,36
308016869,49,33817,35
308016869,53,34773,36
308016869,58,33669,35
308016869,0,296,32
308016870,1,51271,53
308016870,7,37444,39
308016870,10,34252,36
308016870,11,60505,63
308016870,14,34256,36
308016870,16,53737,56
308016870,18,39525,41
308016870,20,44951,47
308016870,23,40646,42
308016870,24,33656,35
308016870,26,38206,40
308016870,28,38687,40
308016870,30,37838,39
308016870,31,35475,37
308016870,34,35883,37
308016870,38,36718,38
308016870,40,34617,36
308016870,43,33827,35
308016870,47,33766,35
308016870,52,36663,38
308016870,62,2769,3
308016870,0,104,32
308016871,1,40984,43
308016871,3,34463,36
308016871,4,34030,35
308016871,7,34061,35
308016871,11,47250,49
308016871,13,34485,36
308016871,15,40743,42
308016871,17,37428,39
308016871,20,38042,40
308016871,24,38764,40
308016871,29,33787,35
308016871,31,39106,41
308016871,34,33702,35
308016871,38,33822,35
308016871,44,34199,36
308016871,51,33864,35
308016871,53,43505,45
308016871,54,34285,36
308016871,60,35929,37
308016871,0,10431,32
308016873,11,43045,45
308016873,12,48867,51
308016873,13,34806,36
308016873,15,33731,35
308016873,16,33671,35
308016873,17,49443,51
308016873,18,48283,50
308016873,18,34511,36
308016873,19,33982,35
308016873,20,50856,53
308016873,21,52426,54
308016873,22,53495,55
308016873,23,34726,36
308016873,24,50942,53
308016873,27,34011,35
308016873,30,34827,36
308016873,33,34925,36
308016873,39,34356,36
308016873,44,33701,35
308016873,49,34639,36
308016873,54,34389,36
308016873,57,34382,36
308016873,0,25537,32
308016874,6,33824,35
308016874,10,34600,36
308016874,14,36980,38
308016874,16,34042,35
308016874,19,44968,47
308016874,22,40575,42
308016874,24,41533,43
308016874,27,33636,35
308016874,29,38669,40
308016874,31,34130,36
308016874,34,42379,44
308016874,38,36161,38
308016874,43,40362,42
308016874,49,33808,35
308016874,56,37004,38
308016874,0,24072,32
308016875,3,34782,36
308016875,7,33649,35
308016875,9,34096,35
308016875,12,46529,48
308016875,15,41958,44
308016875,18,38526,40
308016875,23,39292,41
308016875,27,38843,40
308016875,33,42994,45
308016875,34,39804,41
308016875,43,34929,36
308016875,53,13604,14
308016875,55,44378,46
308016875,61,34267,36
308016875,0,1843,32
308016876,1,38768,40
308016876,3,33808,35
308016876,5,51612,53
308016876,6,39693,41
308016876,6,45659,47
308016876,7,49925,52
308016876,8,36517,38
308016876,10,36885,38
308016876,12,40713,42
308016876,13,38679,40
308016876,14,51967,54
308016876,16,42675,44
308016876,18,37096,39
308016876,20,34604,36
308016876,24,39849,41
308016876,28,34150,36
308016876,31,54126,56
308016876,35,34606,36
308016876,38,33705,35
308016876,41,34125,35
308016876,43,34665,36
308016876,46,34267,36
308016876,47,34447,36
308016876,49,34356,36
308016876,50,33983,35
308016876,51,34103,35
308016876,52,34046,35
308016876,57,36537,38
308016876,0,31355,32
308016877,2,33887,35
308016877,5,33867,35
308016877,9,34801,36
308016877,14,34520,36
308016877,21,33651,35
308016877,28,34573,36
308016877,31,39935,41
308016877,32,47195,49
308016877,34,42441,44
308016877,36,43419,45
308016877,37,43542,45
308016877,38,40327,42
308016877,40,44780,46
308016877,50,6597,7
308016877,58,42209,44
308016877,60,48347,50
308016877,61,41939,44
308016877,0,6261,32
308016878,1,34996,36
308016878,2,34254,36
308016878,7,34467,36
308016878,8,35226,37
308016878,8,33750,35
308016878,15,35777,37
308016878,25,31368,32
308016878,28,35200,37
308016878,30,49671,51
308016878,31,39887,41
308016878,33,45089,47
308016878,34,50012,52
308016878,36,46588,48
308016878,37,38892,40
308016878,38,37258,39
308016878,40,34079,35
308016878,42,35495,37
308016878,44,38420,40
308016878,46,38162,40
308016878,48,36026,37
308016878,50,34438,36
308016878,51,33825,35
308016878,53,33724,35
308016878,62,18436,19
308016878,0,104,32
308016879,1,34650,36
308016879,6,33880,35
308016879,7,34068,35
308016879,10,36503,38
308016879,13,37155,39
308016879,15,34168,36
308016879,17,34521,36
308016879,19,34974,36
308016879,20,34134,36
308016879,21,34946,36
308016879,23,34967,36
308016879,25,33738,35
308016879,28,33855,35
308016879,31,34325,36
308016879,33,46075,48
308016879,34,39708,41
308016879,36,36566,38
308016879,38,35657,37
308016879,43,34114,35
308016879,47,33901,35
308016879,51,47520,49
308016879,56,34696,36
308016879,0,11795,32
308016880,1,50068,52
308016880,2,41106,43
308016880,3,38367,40
308016880,3,40442,42
308016880,4,41026,43
308016880,5,42770,44
308016880,6,44954,47
308016880,7,42264,44
308016880,8,37252,39
308016880,8,34124,35
308016880,9,52766,55
308016880,10,43495,45
308016880,11,42538,44
308016880,12,41234,43
308016880,14,34539,36
308016880,16,38285,40
308016880,19,35112,37
308016880,23,34705,36
308016880,29,58637,61
308016880,34,35407,37
308016880,37,33643,35
308016880,40,37007,38
308016880,44,40414,42
308016880,48,34299,36
308016880,52,33837,35
308016880,61,14755,15
308016880,0,1157,32
308016881,4,34690,36
308016881,11,33938,35
308016881,18,34056,35
308016881,21,35163,37
308016881,24,37322,39
308016881,25,37568,39
308016881,27,34971,36
308016881,29,48529,50
308016881,31,34651,36
308016881,33,44759,46
308016881,35,40482,42
308016881,37,40123,42
308016881,39,33854,35
308016881,43,34045,35
308016881,48,36795,38
308016881,54,33873,35
308016881,63,13338,14
308016881,0,56,32
308016882,1,36253,38
308016882,6,35113,37
308016882,11,34018,35
308016882,17,34808,36
308016882,22,34156,36
308016882,23,36283,38
308016882,25,48119,50
308016882,26,34604,36
308016882,28,49389,51
308016882,29,46269,48
308016882,30,34949,36
308016882,31,35553,37
308016882,40,7863,8
308016882,50,488,1
308016882,53,44329,46
308016882,54,39755,41
308016882,0,17711,32
308016883,1,45547,47
308016883,2,46583,48
308016883,4,33901,35
308016883,7,34583,36
308016883,10,34009,35
308016883,12,34789,36
308016883,15,33706,35
308016883,16,34259,36
308016883,18,33711,35
308016883,21,34076,35
308016883,24,50025,52
308016883,26,35559,37
308016883,29,44629,46
308016883,31,43673,45
308016883,33,34424,36
308016883,34,47424,49
308016883,43,31407,32
308016883,53,488,1
308016883,63,12114,13
308016883,0,56,32
308016884,1,42396,44
308016884,2,49964,52
308016884,4,47460,49
308016884,5,43534,45
308016884,7,37129,39
308016884,7,36539,38
308016884,8,42797,44
308016884,10,49416,51
308016884,11,42618,44
308016884,12,35329,37
308016884,12,33798,35
308016884,12,34315,36
308016884,13,46899,49
308016884,15,41399,43
308016884,15,38313,40
308016884,16,34862,36
308016884,16,35804,37
308016884,18,35287,37
308016884,20,33635,35
308016884,22,33803,35
308016884,24,34463,36
308016884,25,34435,36
308016884,26,34421,36
308016884,28,33687,35
308016884,30,34518,36
308016884,33,34929,36
308016884,38,34191,36
308016884,47,4409,5
308016884,56,7876,8
308016884,0,392,32
308016885,1,35019,36
308016885,4,33856,35
308016885,7,34221,36
308016885,8,34432,36
308016885,11,35317,37
308016885,14,34404,36
308016885,15,35829,37
308016885,18,33664,35
308016885,18,34150,36
308016885,21,40159,42
308016885,24,41269,43
308016885,25,39274,41
308016885,26,34476,36
308016885,27,34131,36
308016885,28,41775,43
308016885,30,36797,38
308016885,32,39233,41
308016885,34,44814,46
308016885,36,35873,37
308016885,39,36541,38
308016885,44,36151,38
308016885,53,7549,8
308016885,55,45208,47
308016885,0,12404,32
308016886,3,35390,37
308016886,6,34474,36
308016886,11,36969,38
308016886,14,42755,44
308016886,15,35908,37
308016886,16,44572,46
308016886,18,44106,46
308016886,19,34382,36
308016886,20,34123,35
308016886,22,33910,35
308016886,24,34147,36
308016886,26,39466,41
308016886,29,33659,35
308016886,31,37268,39
308016886,40,21830,22
308016886,49,440,1
308016886,59,5002,5
308016886,0,248,32
308016887,1,52334,54
308016887,2,43746,45
308016887,3,52046,54
308016887,4,33964,35
308016887,5,34147,36
308016887,7,34741,36
308016887,10,34502,36
308016887,12,34789,36
308016887,14,33982,35
308016887,15,34782,36
308016887,16,33926,35
308016887,17,33964,35
308016887,19,34574,36
308016887,21,35067,36
308016887,24,36724,38
308016887,28,35063,36
308016887,30,33669,35
308016887,33,38319,40
308016887,36,34009,35
308016887,45,18969,20
308016887,55,488,1
308016887,0,2083,32
308016888,1,41120,43
308016888,2,35290,37
308016888,3,35025,36
308016888,4,43461,45
308016888,5,33640,35
308016888,6,37125,39
308016888,7,40215,42
308016888,8,42798,44
308016888,10,49096,51
308016888,11,40657,42
308016888,12,36787,38
308016888,13,48743,50
308016888,14,40180,42
308016888,16,39176,41
308016888,19,34027,35
308016888,20,44493,46
308016888,23,37415,39
308016888,26,38960,40
308016888,28,70358,72
308016888,31,46599,48
308016888,35,42363,44
308016888,39,34219,36
308016888,41,37052,39
308016888,44,34202,36
308016888,47,34192,36
308016888,49,36986,38
308016888,52,33812,35
308016888,56,33917,35
308016888,0,392,32
308016889,3,37071,39
308016889,4,34060,35
308016889,8,34806,36
308016889,12,34245,36
308016889,17,45803,47
308016889,19,47221,49
308016889,21,43255,45
308016889,22,34451,36
308016889,24,48140,50
308016889,25,40684,42
308016889,27,35493,37
308016889,28,34110,35
308016889,29,36978,38
308016889,30,34182,36
308016889,31,36029,37
308016889,31,34182,36
308016889,32,35417,37
308016889,33,36776,38
308016889,34,45964,48
308016889,35,34072,35
308016889,35,42727,44
308016889,37,33709,35
308016889,40,39427,41
308016889,49,32508,34
308016889,53,39198,41
308016889,63,22794,23
308016889,0,56,32
308016890,1,38370,40
308016890,2,34338,36
308016890,6,33952,35
308016890,11,34663,36
308016890,16,40202,42
308016890,19,48608,50
308016890,20,34351,36
308016890,22,41236,43
308016890,24,41635,43
308016890,27,41624,43
308016890,30,41930,44
308016890,33,39111,41
308016890,35,44004,46
308016890,38,33937,35
308016890,40,33682,35
308016890,44,34394,36
308016890,48,38168,40
308016890,54,34566,36
308016890,63,26627,27
308016890,0,957,32
308016891,1,34435,36
308016891,7,34393,36
308016891,10,38500,40
308016891,14,35323,37
308016891,16,42643,44
308016891,17,38121,40
308016891,19,40976,43
308016891,21,35662,37
308016891,24,34504,36
308016891,26,34452,36
308016891,29,33713,35
308016891,33,33649,35
308016891,35,33923,35
308016891,37,33691,35
308016891,39,33953,35
308016891,43,33954,35
308016891,52,20491,21
308016891,62,488,1
308016891,0,104,32
308016892,2,41726,43
308016892,3,45485,47
308016892,5,38341,40
308016892,6,36294,38
308016892,7,45761,47
308016892,8,36578,38
308016892,9,33893,35
308016892,9,36199,38
308016892,10,35093,36
308016892,11,34364,36
308016892,13,35380,37
308016892,15,35312,37
308016892,16,40696,42
308016892,17,33933,35
308016892,18,38828,40
308016892,18,46988,49
308016892,19,50777,53
308016892,20,34828,36
308016892,21,35231,37
308016892,21,35023,36
308016892,23,33979,35
308016892,23,34087,35
308016892,24,34340,36
308016892,26,34339,36
308016892,28,36916,38
308016892,31,34039,35
308016892,35,37112,39
308016892,38,33835,35
308016892,41,33853,35
308016892,48,35179,37
308016892,58,7355,8
308016892,63,34276,36
308016892,0,10648,32
308016893,2,34566,36
308016893,4,34051,35
308016893,6,33633,35
308016893,7,34347,36
308016893,10,33715,35
308016893,14,43015,45
308016893,16,46767,48
308016893,17,37276,39
308016893,19,44613,46
